,mols_bitswet,T_F,bitswet_smiles,id,cid
4528,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36C6C0>,False,O=C(NC(CCCCN)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)N)CCCCN,s_6197,20002545.0
4529,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36C670>,False,O=C(NC(CC(=O)N)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)N)C(C)C,s_6198,20002696.0
4530,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36C620>,False,O=C(NC(CCCCN)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)N)C(C)C,s_6199,20002705.0
4531,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36C5D0>,False,O=C(NC(C(=O)NC(C)C(=O)O)C)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6200,20002714.0
4532,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36C580>,False,O=C(NC(C(=O)NC(CC(=O)N)C(=O)O)C)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6201,20002716.0
4533,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36C530>,False,O=C(NC(C(=O)NC(CC(=O)O)C(=O)O)C)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6202,20002717.0
4534,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36C4E0>,False,O=C(NC(C(=O)NC(CCC(=O)O)C(=O)O)C)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6203,20002719.0
4535,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36C1C0>,False,O=C(NC(C(=O)NC(CCC(=O)N)C(=O)O)C)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6204,20002720.0
4536,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36C170>,False,O=C(NC(CC(=O)O)C(=O)NC(C)C(=O)NCC(=O)O)C(N)Cc1ccccc1,s_6205,20002721.0
4537,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36C120>,False,OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C)C(CC)C,s_6206,20002723.0
4538,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36C0D0>,False,OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C)CC(C)C,s_6207,20002724.0
4539,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36C080>,False,O=C(NC(CCCCN)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C,s_6208,20002725.0
4540,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36C030>,False,O=C(NC(C(=O)NC(Cc1ccccc1)C(=O)O)C)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6209,20002727.0
4541,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36BF80>,False,O=C(NC(C(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C,s_6210,20002733.0
4542,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36BF30>,False,O=C(NC(CC(=O)N)C(=O)NC(C)C(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6211,20002754.0
4543,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36BEE0>,False,O=C(NC(CC(=O)N)C(=O)NC(CC(=O)N)C(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6212,20002756.0
4544,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36BE90>,False,O=C(NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6213,20002757.0
4545,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36BE40>,False,O=C(NC(CC(=O)N)C(=O)NCC(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6214,20002761.0
4546,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36BDF0>,False,O=C(NC(C(CC)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(=O)N,s_6215,20002763.0
4547,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36BDA0>,False,O=C(NC(CC(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(=O)N,s_6216,20002764.0
4548,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36BD50>,False,O=C(NC(CCCCN)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(=O)N,s_6217,20002765.0
4549,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36BD00>,False,O=C(NC(CC(=O)N)C(=O)NC(Cc1ccccc1)C(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6218,20002767.0
4550,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36BCB0>,False,O=C(NC(C(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(=O)N,s_6219,20002773.0
4551,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36BC60>,False,O=C(NC(CC(=O)O)C(=O)NC(C)C(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6220,20002774.0
4552,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36BC10>,False,O=C(NC(CC(=O)O)C(=O)NC(CC(=O)N)C(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6221,20002776.0
4553,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36B670>,False,O=C(NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6222,20002777.0
4554,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36B3A0>,False,O=C(NC(C(=O)NC(CCC(=O)O)C(=O)O)CC(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6223,20002779.0
4555,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36A800>,False,O=C(NC(CC(=O)O)C(=O)NCC(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6224,20002781.0
4556,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36A530>,False,OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(=O)O)C(CC)C,s_6225,20002783.0
4557,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C36A2B0>,False,O=C(NC(CC(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(=O)O,s_6226,20002784.0
4558,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368D50>,False,O=C(NC(CCCCN)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(=O)O,s_6227,20002785.0
4559,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368D00>,False,O=C(NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6228,20002787.0
4560,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368CB0>,False,O=C(NC(C(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(=O)O,s_6229,20002793.0
4561,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368C60>,False,O=C(NC(CCC(=O)N)C(=O)NC(C)C(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6230,20002834.0
4562,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368C10>,False,O=C(NC(CCC(=O)N)C(=O)NCC(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6231,20002841.0
4563,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368BC0>,False,O=C(NC(C(CC)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CCC(=O)N,s_6232,20002843.0
4564,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368B70>,False,O=C(NC(CC(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CCC(=O)N,s_6233,20002844.0
4565,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368B20>,False,O=C(NC(CCCCN)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CCC(=O)N,s_6234,20002845.0
4566,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368AD0>,False,O=C(NC(CC(=O)O)C(=O)NCC(=O)NC(C)C(=O)O)C(N)Cc1ccccc1,s_6235,20002854.0
4567,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368A80>,False,O=C(NC(CC(=O)O)C(=O)NCC(=O)NC(CC(=O)N)C(=O)O)C(N)Cc1ccccc1,s_6236,20002856.0
4568,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368A30>,False,O=C(NC(CC(=O)O)C(=O)NCC(=O)NC(CC(=O)O)C(=O)O)C(N)Cc1ccccc1,s_6237,20002857.0
4569,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3689E0>,False,O=C(NC(CC(=O)O)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)O)C(N)Cc1ccccc1,s_6238,20002859.0
4570,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368990>,False,O=C(NC(CC(=O)O)C(=O)NCC(=O)NCC(=O)O)C(N)Cc1ccccc1,s_6239,20002861.0
4571,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368940>,False,OC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(CC)C,s_6240,20002863.0
4572,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3688F0>,False,OC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(C)C,s_6241,20002864.0
4573,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3688A0>,False,OC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CCCCN,s_6242,20002865.0
4574,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368850>,False,O=C(NC(CC(=O)O)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O)C(N)Cc1ccccc1,s_6243,20002867.0
4575,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368530>,False,OC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(C)C,s_6244,20002873.0
4576,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3684E0>,False,O=C(NC(C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(CC)C,s_6245,20002894.0
4577,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368490>,False,O=C(NC(CC(=O)N)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(CC)C,s_6246,20002896.0
4578,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368440>,False,O=C(NC(CC(=O)O)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(CC)C,s_6247,20002897.0
4579,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3683F0>,False,O=C(NCC(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(CC)C,s_6248,20002901.0
4580,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3683A0>,False,O=C(NC(C(CC)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(CC)C,s_6249,20002903.0
4581,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368350>,False,O=C(NC(CC(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(CC)C,s_6250,20002904.0
4582,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C368300>,False,O=C(NC(CCCCN)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(CC)C,s_6251,20002905.0
4583,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C354B70>,False,O=C(NC(Cc1ccccc1)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(CC)C,s_6252,20002907.0
4584,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3548A0>,False,O=C(NC(C(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(CC)C,s_6253,20002913.0
4585,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C353D50>,False,O=C(NC(C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(C)C,s_6254,20002914.0
4586,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C353A80>,False,O=C(NC(CC(=O)N)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(C)C,s_6255,20002916.0
4587,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C353800>,False,O=C(NC(CC(=O)O)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(C)C,s_6256,20002917.0
4588,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3532B0>,False,O=C(NC(CC(C)C)C(=O)NCC(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6257,20002921.0
4589,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C352F80>,False,O=C(NC(C(CC)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(C)C,s_6258,20002923.0
4590,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C352C60>,False,O=C(NC(CC(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(C)C,s_6259,20002924.0
4591,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C352C10>,False,O=C(NC(CCCCN)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(C)C,s_6260,20002925.0
4592,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C352BC0>,False,O=C(NC(Cc1ccccc1)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(C)C,s_6261,20002927.0
4593,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C352B70>,False,O=C(NC(C(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(C)C,s_6262,20002933.0
4594,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C352B20>,False,O=C(NC(C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CCCCN,s_6263,20002934.0
4595,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C352AD0>,False,O=C(NC(CC(=O)N)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CCCCN,s_6264,20002936.0
4596,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C352A80>,False,O=C(NC(CC(=O)O)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CCCCN,s_6265,20002937.0
4597,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C352A30>,False,O=C(NC(CCCCN)C(=O)NCC(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6266,20002941.0
4598,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3529E0>,False,O=C(NC(C(CC)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CCCCN,s_6267,20002943.0
4599,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C352990>,False,O=C(NC(CC(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CCCCN,s_6268,20002944.0
4600,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C352940>,False,O=C(NC(CCCCN)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CCCCN,s_6269,20002945.0
4601,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3528F0>,False,O=C(NC(Cc1ccccc1)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CCCCN,s_6270,20002947.0
4602,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3528A0>,False,O=C(NC(C(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CCCCN,s_6271,20002953.0
4603,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C352850>,False,O=C(NC(Cc1ccccc1)C(=O)NC(C)C(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6272,20002974.0
4604,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C352800>,False,O=C(NC(Cc1ccccc1)C(=O)NCC(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6273,20002981.0
4605,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3527B0>,False,O=C(NC(C(CC)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)Cc1ccccc1,s_6274,20002983.0
4606,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C352760>,False,O=C(NC(CC(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)Cc1ccccc1,s_6275,20002984.0
4607,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C352710>,False,O=C(NC(CCCCN)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)Cc1ccccc1,s_6276,20002985.0
4608,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350E40>,False,O=C(NC(CO)C(=O)NC(C)C(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6277,20003014.0
4609,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350DF0>,False,O=C(NC(CCCCN)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)CO,s_6278,20003025.0
4610,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350DA0>,False,O=C(NC(C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(C)C,s_6279,20003094.0
4611,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350D50>,False,O=C(NC(CC(=O)N)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(C)C,s_6280,20003096.0
4612,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350D00>,False,O=C(NC(CC(=O)O)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(C)C,s_6281,20003097.0
4613,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350CB0>,False,O=C(NC(C(C)C)C(=O)NCC(=O)O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6282,20003101.0
4614,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350C60>,False,O=C(NC(C(CC)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(C)C,s_6283,20003103.0
4615,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350C10>,False,O=C(NC(CC(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(C)C,s_6284,20003104.0
4616,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350BC0>,False,O=C(NC(CCCCN)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(C)C,s_6285,20003105.0
4617,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350B70>,False,O=C(NC(Cc1ccccc1)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(C)C,s_6286,20003107.0
4618,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350B20>,False,O=C(NC(C(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CC(=O)O)C(C)C,s_6287,20003113.0
4619,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350AD0>,False,O=C(NC(C(=O)NC(CC(=O)N)C(=O)O)C)C(NC(=O)C(N)Cc1ccccc1)CCC(=O)N,s_6288,20003908.0
4620,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350A80>,False,O=C(NC(CC(=O)O)C(=O)NC(C)C(=O)O)C(NC(=O)C(N)Cc1ccccc1)CCC(=O)N,s_6289,20003966.0
4621,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350A30>,False,O=C(NC(CC(=O)O)C(=O)NCC(=O)O)C(NC(=O)C(N)Cc1ccccc1)CCC(=O)N,s_6290,20003973.0
4622,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3509E0>,False,O=C(NC(C(CC)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CCC(=O)N)CC(=O)O,s_6291,20003975.0
4623,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350990>,False,O=C(NC(CC(C)C)C(=O)O)C(NC(=O)C(NC(=O)C(N)Cc1ccccc1)CCC(=O)N)CC(=O)O,s_6292,20003976.0
4624,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350940>,False,O=C(NC(C(=O)NC(CCCCN)C(=O)O)CC(=O)O)C(NC(=O)C(N)Cc1ccccc1)CCC(=O)N,s_6293,20003977.0
4625,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3508F0>,False,O=C(NC(CC(=O)N)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)C,s_6294,20004307.0
4626,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3505D0>,False,O=C(NC(CC(=O)O)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)C,s_6295,20004308.0
4627,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350580>,False,O=C(NC(CC(=O)N)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(=O)N,s_6296,20004346.0
4628,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350530>,False,OC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(=O)N)C(CC)C,s_6297,20004353.0
4629,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3504E0>,False,OC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(=O)N)CC(C)C,s_6298,20004354.0
4630,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350490>,False,O=C(NC(CCCCN)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(=O)N,s_6299,20004355.0
4631,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350440>,False,O=C(NC(C)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6300,20004364.0
4632,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3503F0>,False,O=C(NC(CC(=O)N)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6301,20004366.0
4633,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3503A0>,False,O=C(NC(CC(=O)O)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6302,20004367.0
4634,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350350>,False,O=C(NC(CCC(=O)O)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6303,20004369.0
4635,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350300>,False,O=C(NCC(=O)NC(CC(=O)O)C(=O)NCC(=O)O)C(N)Cc1ccccc1,s_6304,20004371.0
4636,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3502B0>,False,OC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(=O)O)C(CC)C,s_6305,20004373.0
4637,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350260>,False,OC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(=O)O)CC(C)C,s_6306,20004374.0
4638,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350210>,False,O=C(NC(CCCCN)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6307,20004375.0
4639,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3501C0>,False,O=C(NC(Cc1ccccc1)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6308,20004377.0
4640,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350170>,False,O=C(NC(C(C)C)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(=O)O,s_6309,20004383.0
4641,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C350120>,False,O=C(NCC(=O)NCC(=O)NC(CC(=O)N)C(=O)O)C(N)Cc1ccccc1,s_6310,20004444.0
4642,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C3500D0>,False,O=C(NC(CC(=O)N)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)C(CC)C,s_6311,20004482.0
4643,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C34FAD0>,False,O=C(NC(CC(=O)O)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)C(CC)C,s_6312,20004483.0
4644,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C34F850>,False,O=C(NC(CC(=O)N)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(C)C,s_6313,20004502.0
4645,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C34EF80>,False,O=C(NC(CC(=O)O)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(C)C,s_6314,20004503.0
4646,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C34EF30>,False,O=C(NC(CC(=O)N)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CCCCN,s_6315,20004522.0
4647,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C34EEE0>,False,O=C(NC(CC(=O)N)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)C(C)C,s_6316,20004679.0
4648,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C34EE90>,False,O=C(NC(CC(=O)O)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)C(C)C,s_6317,20004680.0
4649,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C34EE40>,False,O=C(NC(C(=O)NC(CC(=O)N)C(=O)O)C)C(NC(=O)C(N)Cc1ccccc1)C(CC)C,s_6318,20005099.0
4650,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C34EDF0>,False,O=C(NC(CC(=O)N)C(=O)NC(CC(=O)N)C(=O)O)C(NC(=O)C(N)Cc1ccccc1)C(CC)C,s_6319,20005139.0
4651,<rdkit.Chem.rdchem.Mol object at 0x0000015B2C34EDA0>,False,O=C(NC(CC(=O)N)C(=O)NC(CCCCN)C(=O)O)C(NC(=O)C(N)Cc1ccccc1)C(CC)C,s_6320,20005148.0
