,smiles,cid,bitter,bitter_prob,non_bitter_prob,sweet,sweet_prob,non_sweet_prob
3486,O=C(NCC(=O)NC(Cc1ccccc1)C(=O)O)C(NC(=O)C(N)CC(=O)O)Cc1ccccc1,18251843.0,True,0.863370452429003,0.136629547570997,True,0.6080160862324167,0.39198391376758335
3739,O1C(C(O)C(O)C(O)C1O)COC(C)C,18336619.0,True,0.8816580111768144,0.11834198882318558,True,0.9834911257158757,0.016508874284124286
4012,S(=O)(OC[C@H]1O[C@@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]2CO)O)[C@H](O)[C@@H](O)[C@H]1O)O,18599330.0,True,0.8343408050989907,0.16565919490100933,True,0.5991193899767256,0.40088061002327435
4048,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)C1OCC1OC1)CO,18608245.0,True,0.8265145844396287,0.17348541556037134,True,0.8087914657587927,0.19120853424120732
4052,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)C1OCC(C)C)CO,18610684.0,True,0.8439599400741058,0.1560400599258942,True,0.9945471994683245,0.005452800531675517
4054,O([C@H]1[C@@H](O)[C@@H](O)[C@H](OC1)CO)[C@@H]1O[C@H]([C@@H](O)[C@@H](O)[C@@H]1[16OH])C,18611585.0,True,0.5546802629934481,0.4453197370065519,True,0.6558488183041529,0.34415118169584713
4079,O1[C@H]([C@H](OC)[C@H](O)C[C@@H]1OC)C,18641494.0,True,0.9525701739394177,0.047429826060582325,True,0.9582775511528127,0.04172244884718734
4198,S(=O)(=O)(OCC(=O)C(O)C(O)C(O)CO)[O-],18946123.0,True,0.8465774214583434,0.15342257854165664,True,0.9921554555793335,0.00784454442066651
4267,O(C1C(O)C(O)C(OC1)CO)C1OC(C(O)C(O)C1O)C,19091660.0,True,0.5547025643697993,0.44529743563020074,True,0.6558322860884803,0.3441677139115197
4306,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OCC1OC1)CO,193692.0,True,0.8265145844396287,0.17348541556037134,True,0.8087914657587927,0.19120853424120732
4366,S(=O)(OCC1OC(OC2C(O)C(O)C(OC2CO)O)C(O)C(O)C1O)O,19760719.0,True,0.8343408050989907,0.16565919490100933,True,0.5991193899767256,0.40088061002327435
4384,ClOCC1OC(OC2C(O)C(O)C(OC2CO)O)C(O)C(O)C1O,19787716.0,True,0.6338489498451481,0.36615105015485194,True,0.6448121427640079,0.3551878572359921
4433,ClOC(C(OCl)C(OCl)C=O)C(O)CO,19911211.0,True,0.6738063395526479,0.3261936604473521,True,0.6553377446811768,0.3446622553188232
4452,O1C(C(O)C(O)C(O)C1OOCC)C,19956925.0,True,0.5774148361525125,0.42258516384748745,True,0.989746376155425,0.010253623844574955
4632,O=C(NC(Cc1ccccc1)C(=O)O)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)CC(=O)O,20004377.0,True,0.9617437793550706,0.038256220644929395,True,0.7693498088437275,0.2306501911562725
4848,O1[C@@H](C[C@H](OC)[C@@H](O)[C@H]1O)C,20054865.0,True,0.8484270429813802,0.15157295701861984,True,0.9827365114265452,0.017263488573454833
4854,S1(=O)(=O)N(COCN2S(=O)(=O)c3c(C2=O)cccc3)C(=O)c2c1cccc2,20064926.0,True,0.9991040084023777,0.0008959915976223254,True,0.8895690869804024,0.11043091301959762
4934,O1C(OC2OC(C(O)C(O)C2)C)(CC(O)C(O)C1C)C,20296829.0,True,0.9761995532626122,0.023800446737387793,True,0.9996382514559954,0.0003617485440046142
4956,O1C(OCC(O)C(O)C(O)CO)C(O)C(O)C(O)C1,20458168.0,True,0.5948411993145453,0.40515880068545473,True,0.9995964004900117,0.00040359950998825056
4968,O1C(C(OC)CCC1O)C,20480790.0,True,0.7545731860147222,0.24542681398527777,True,0.9785575137001801,0.02144248629981993
4972,ClOC(C(O)CO)C(OCl)C(=O)COCl,20487697.0,True,0.641575441007891,0.358424558992109,True,0.8196712314852147,0.1803287685147853
4976,S(=O)(O)O.NC1CCCCC1,20488229.0,True,0.9248376484902944,0.07516235150970563,True,0.998076436555724,0.0019235634442760219
5008,O1C2CC(OC(O)C2O)C1,20582833.0,True,0.9008784769310603,0.09912152306893973,True,0.719457707368158,0.28054229263184205
5039,O1[C@@H]([C@@H](O)[C@H](O)[C@H](O)C1O)CO.O=C(C)C.O=C(C)C,20639046.0,True,0.9241641936873953,0.07583580631260467,True,0.9898126102967725,0.010187389703227523
5083,O1C(C(O)C(O)C(O)C1C)COC1OC(C(O)C(O)C1O)CO,20745934.0,True,0.7574760857067359,0.24252391429326414,True,0.7057161358978447,0.29428386410215535
5087,O1C(C(OCC#C)C(O)CC1OCC)C,20764115.0,True,0.9994715320593598,0.0005284679406402093,True,0.5345291100163985,0.46547088998360153
5088,O1C(C(O)C(O)CC1OCC)C,20764116.0,True,0.5365204144164939,0.4634795855835061,True,0.9584019131735377,0.041598086826462266
5094,O1C(C(O)C(O)C(O[CH2+])C1OC)CC,20812345.0,True,0.9596021381277346,0.04039786187226535,True,0.9734001657111373,0.0265998342888627
5095,O1C(C(O)C(O)C(OC)C1OC)CC,20812346.0,True,0.6736622359362247,0.32633776406377535,True,0.7446290170438099,0.2553709829561901
5096,O1C(C(O[CH2+])C(O)C(O)C1OC)CC,20812347.0,True,0.9617220727302441,0.038277927269755874,True,0.9868895941520971,0.013110405847902906
5097,O1C(C(OC)C(O)C(O)C1OC)CC,20812348.0,True,0.6935772059714626,0.30642279402853745,True,0.8243769234603523,0.1756230765396477
5132,O[C@@H]([C@H](O)[C@@H](O)C=O)[C@H](O)CO.O=C(C)C.O=C(C)C,21117658.0,True,0.9335822921786902,0.06641770782130985,True,0.9974010286167794,0.0025989713832206274
5142,S(=O)(=O)(OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O)[O-],21120827.0,True,0.9462943906111747,0.05370560938882529,True,0.9948077058787884,0.0051922941212115825
5144,[As](=O)(OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O)([O-])[O-],21120928.0,True,0.9968774553753242,0.0031225446246757604,True,0.9225286529126324,0.07747134708736758
5157,S(=O)(=O)(OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O)[O-],21123007.0,True,0.9462943906111747,0.05370560938882529,True,0.9948077058787884,0.0051922941212115825
5159,S(=O)(=O)(OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C=O)[O-],21123028.0,True,0.9462943906111747,0.05370560938882529,True,0.9948077058787884,0.0051922941212115825
5186,[Sb](=O)(OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)(O)O,21127109.0,True,0.6876890392148877,0.31231096078511233,True,0.8530388214491705,0.14696117855082946
5193,[Sn]1(OC2C(O1)[C@@H](O[C@@H]([C@H]2O)CO)O)(CC)CC,21140823.0,True,0.6998977841232508,0.30010221587674923,True,0.9999884333311158,1.156666888424418e-05
5211,O=C(NC(CC(=O)O)C(=O)N)C(NC(CCc1ccccc1)C(=O)O)Cc1ccccc1,21145404.0,True,0.5827234921357208,0.41727650786427917,True,0.7267114651986297,0.2732885348013703
5215,O1[C@@H]([C@H](O)[C@H](O)[C@@H](OC(C)C)[C@@H]1[O-])CO,21155407.0,True,0.9230847667005165,0.07691523329948347,True,0.9610772565124516,0.03892274348754843
5219,O1[C@@H]([C@@H](OC)[C@H](O)CC1O)C,21155587.0,True,0.8547461394215428,0.14525386057845724,True,0.9890553691447996,0.010944630855200366
5225,O1[C@H]([C@H](OC)[C@@H](O)C[C@H]1O)C,21158721.0,True,0.8547461394215428,0.14525386057845724,True,0.9890553691447996,0.010944630855200366
5261,O1C(C(O)C(O)C(O)C1O)CO.O=C(C)C.O=C(C)C,21263792.0,True,0.9241641936873953,0.07583580631260467,True,0.9898126102967725,0.010187389703227523
5285,O1C(C(O)C(OC)C(O)C1OC)CC,21299923.0,True,0.834409397882127,0.16559060211787302,True,0.9526394690937401,0.04736053090625991
5292,O1C(C(O)C(O)C(O)C1C)CCOC1OC(C(O)C(O)C1O)C,21306037.0,True,0.7066553738241527,0.29334462617584733,True,0.6333803191865257,0.3666196808134743
5301,O1[C@@](O)([C@@H](O)[C@H](O)[C@H]1C)COO[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,21311073.0,True,0.6317180575440544,0.3682819424559456,True,0.9848109864732896,0.015189013526710426
5310,O(C1C(O)CC(OC1C)C)C1OC(C(O)C(O)C1)C,21340540.0,True,0.9975871624246869,0.002412837575313076,True,0.9997174978973891,0.00028250210261093756
5337,O1C(CCCC2(OCCO2)C)CCCC1O,21494654.0,True,0.9937869809522886,0.006213019047711432,True,0.7184894523967437,0.28151054760325633
5377,OC(C(O)C(O)C=O)C(O)CO.O=C(C)C.O=C(C)C,21584026.0,True,0.9335822921786902,0.06641770782130985,True,0.9974010286167794,0.0025989713832206274
5380,O1C(O)(C(O)C(O)C1C)COOC1OC(C(O)C(O)C1O)CO,21585140.0,True,0.6317180575440544,0.3682819424559456,True,0.9848109864732896,0.015189013526710426
5382,O([C@H]1O[C@H]([C@H](O)[C@@H](O)[C@H]1O)C)C[C@]1(O)[C@@H](O)[C@@H](OC1)OC,21589113.0,True,0.8602435109350656,0.13975648906493443,True,0.9718972324007664,0.02810276759923358
5384,O([C@@H]1O[C@H]([C@H](O)[C@@H](O)[C@H]1O)C)C[C@]1(O)[C@@H](O)[C@@H](OC1)OC,21589115.0,True,0.8602435109350656,0.13975648906493443,True,0.9718972324007664,0.02810276759923358
5406,O1[C@H]([C@H](OC)[C@@](O)([C@@H](O)[C@@H]1O)C)C,21593675.0,True,0.9493480389338278,0.0506519610661722,True,0.9918448534599625,0.008155146540037461
5424,O([C@H]1[C@H](O)C[C@H](O[C@@H]1C)O)[C@H]1O[C@@H]([C@@H](O)[C@H](O)C1)C,21599455.0,True,0.9845253625376357,0.015474637462364327,True,0.9993658873514121,0.0006341126485879256
5425,O([C@H]1[C@H](O)C[C@@H](O[C@@H]1C)O)[C@H]1O[C@@H]([C@@H](O)[C@H](O)C1)C,21599456.0,True,0.9845253625376357,0.015474637462364327,True,0.9993658873514121,0.0006341126485879256
5426,O([C@@H]1[C@H](O)C[C@H](O[C@@H]1C)O)[C@@H]1O[C@@H]([C@@H](O)[C@H](O)C1)C,21599461.0,True,0.9845253625376357,0.015474637462364327,True,0.9993658873514121,0.0006341126485879256
5427,O([C@@H]1[C@H](O)C[C@@H](O[C@@H]1C)O)[C@@H]1O[C@@H]([C@@H](O)[C@H](O)C1)C,21599462.0,True,0.9845253625376357,0.015474637462364327,True,0.9993658873514121,0.0006341126485879256
5455,O1[C@H]([C@@H](O)[C@@H](O)[C@H](OC)[C@H]1OC)C,21607651.0,True,0.583531286811571,0.41646871318842904,True,0.9580281538677841,0.04197184613221594
5507,O1[C@@H]([C@@H](O)[C@@H](OC)C[C@@H]1OC)C,21632987.0,True,0.9730932728136923,0.02690672718630771,True,0.9554238256566839,0.044576174343316066
5538,OC(CC(O)(O)C)C(O)CO,21667238.0,True,0.7604631429174307,0.23953685708256933,True,0.7096544243965517,0.2903455756034483
5543,O([C@H]1[C@H](OC)C[C@@H](O[C@@H]1C)O)[C@@H]1O[C@@H]([C@@H](O)[C@@H](OC)[C@H]1O)C,21668984.0,True,0.9456097045174116,0.05439029548258845,True,0.7369884335919603,0.2630115664080397
5566,O1[C@H]([C@@H](O)[C@@H](OC)C[C@@H]1O)C,21673228.0,True,0.7930275148380688,0.20697248516193123,True,0.9794338583723827,0.020566141627617274
5595,O1C(C(OC)C(O)(CC1O)C)C,21720362.0,True,0.9512251150166786,0.04877488498332139,True,0.9937926225564616,0.006207377443538387
5622,O1C(C[C@@H](OC1(C)C)C)[C@H](OCOC)CO,21767241.0,True,0.9999454587265322,5.4541273467823004e-05,True,0.9102997381926309,0.08970026180736912
5629,[As](=O)(C[C@H]1O[C@@H](OCC(O)C(O)C(O)C(O)CO)C(O)C1O)(C)C,21775237.0,True,0.990821654721074,0.009178345278926026,True,0.9464016853194861,0.0535983146805139
5664,O1C(C(O)C(O)C(O)C1OCC(C)C)CO,21896270.0,True,0.8439599400741058,0.1560400599258942,True,0.9945471994683245,0.005452800531675517
5665,O1C(OCC2OC([O-])C(O)C(O)C2O)C(O)C(O)C(O)C1C,21902519.0,True,0.9494478064089013,0.05055219359109875,True,0.757472284238522,0.24252771576147802
5671,O1C(C(O)C(O)C(OC(C)C)C1[O-])CO,21910566.0,True,0.9230847667005165,0.07691523329948347,True,0.9610772565124516,0.03892274348754843
5680,O1C(C(O)C(O)C(O)C1[O-])COC1OCC(O)C(O)C1O,21924836.0,True,0.9912078045018268,0.008792195498173228,True,0.5480470120773618,0.45195298792263816
5682,O1C(OCC2OC([O-])C(O)C(O)C2O)C(O)C(O)C1CO,21924839.0,True,0.7137966396971652,0.2862033603028348,True,0.9513632968222402,0.04863670317775981
5684,O(C1C(O)C(O)C(OC1[O-])CO)C1OCC(O)C(O)C1O,21924841.0,True,0.8529487086966366,0.14705129130336336,True,0.78988033980502,0.21011966019497996
5685,O(C1C(O)C(O)C(OC1O)CO)C1OCC(O)C(O)C1O,21924842.0,True,0.6927700021471432,0.30722999785285676,True,0.8520553393317183,0.1479446606682817
5719,O1C(C(O)C2OCOCC2O)C(O)COC1,219936.0,True,0.9566717336437132,0.04332826635628684,True,0.6205937264829507,0.37940627351704925
5740,OC(C(O)CO)C(O)C(=O)CO.O=C(C)C.O=C(C)C,22058794.0,True,0.8730250128185567,0.1269749871814433,True,0.9975878591337822,0.0024121408662177712
5799,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1OC)COC(CC)C,22213632.0,True,0.9596557323278077,0.04034426767219235,True,0.8046508726664464,0.19534912733355358
5804,O1[C@@H]([C@@H](O)[C@@H](O)[C@@H](OC)[C@@H]1OC)C,22214409.0,True,0.583531286811571,0.41646871318842904,True,0.9580281538677841,0.04197184613221594
5826,S(=O)(=O)(OCC(O)C(O)C(O)C(O)C=O)[O-],22256299.0,True,0.9462943906111747,0.05370560938882529,True,0.9948077058787884,0.0051922941212115825
5828,S(=O)(O)[O-].NC1CCCCC1,22262444.0,True,0.7149144021570626,0.2850855978429374,True,0.9991943643772113,0.0008056356227886807
5860,O1C(C(O)C(O)C1(O)CO)COOC1OC(C(O)C(O)C1O)C,22378532.0,True,0.7297881467262076,0.2702118532737924,True,0.9229943821937959,0.07700561780620407
5861,O1C(O)(C(O)C(O)C1CO)COOC1OC(C(O)C(O)C1O)C,22378533.0,True,0.5709886400803803,0.4290113599196197,True,0.9162419569892287,0.08375804301077128
5880,O1C(C(O)C(O)C(OCC(C)C)C1O)CO,22438595.0,True,0.5334095964839363,0.46659040351606373,True,0.9986649032543121,0.0013350967456878804
5922,OC(CC(O)C(O)C)C(O)C,22572107.0,True,0.6250718461453593,0.37492815385464073,True,0.53312234113623,0.46687765886377
6182,O1[C@@H]([C@@H](O)[C@H](O)[C@H](O)C1OCC(C)C)CO,22804140.0,True,0.8439599400741058,0.1560400599258942,True,0.9945471994683245,0.005452800531675517
6195,O1[C@H]([C@@H](O)[C@@H](O)CC1OC)C,22811262.0,True,0.8715129732435608,0.1284870267564392,True,0.9869926583871945,0.013007341612805479
6196,O1C(OC2O[C@H]([C@@H](O)[C@@H](O)C2)C)(C[C@H](O)[C@H](O)[C@@H]1C)C,22811263.0,True,0.9761995532626122,0.023800446737387793,True,0.9996382514559954,0.0003617485440046142
6218,ClOC[C@H]1O[C@@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]2CO)O)[C@H](O)[C@@H](O)[C@H]1O,22824370.0,True,0.6338489498451481,0.36615105015485194,True,0.6448121427640079,0.3551878572359921
6224,O1C(OC[C@H](O)[C@H](O)[C@H](O)CO)[C@H](O)[C@H](O)[C@H](O)C1,22826600.0,True,0.5948411993145453,0.40515880068545473,True,0.9995964004900117,0.00040359950998825056
6261,O1C([C@H](O)C2OC(OC2)(C)C)[C@H](O)COC1(C)C,22843878.0,True,0.9999137113477948,8.628865220516868e-05,True,0.8809960585055688,0.11900394149443116
6272,O([C@H]1[C@@H](O)[C@H](O)[C@H](OC1)CO)[C@@H]1O[C@H]([C@H](O)[C@@H](O)[C@H]1[16OH])C,22851127.0,True,0.5546802629934481,0.4453197370065519,True,0.6558488183041529,0.34415118169584713
6300,O1C(OC[C@@H](O)CCO)CCCC1,22859547.0,True,0.9117956487223966,0.0882043512776034,True,0.9324948433732603,0.06750515662673973
6308,O1[C@@H]([C@@H](O)[C@H](O)[C@H](O)C1OOCC)C,22861208.0,True,0.5774148361525125,0.42258516384748745,True,0.989746376155425,0.010253623844574955
6358,O1[C@@H]([C@H](O)[C@@H](OC)C[C@@H]1OC)C,22887244.0,True,0.9730932728136923,0.02690672718630771,True,0.9554238256566839,0.044576174343316066
6359,O1[C@@H]([C@H](O)[C@@H](OC)C[C@H]1OC)C,22887245.0,True,0.9730932728136923,0.02690672718630771,True,0.9554238256566839,0.044576174343316066
6360,O1[C@@H]([C@H](OC)[C@H](O)C[C@@H]1OC)C,22887246.0,True,0.9525701739394177,0.047429826060582325,True,0.9582775511528127,0.04172244884718734
6374,S(=O)(=O)(OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C=O)O,22892887.0,True,0.8047899088657225,0.19521009113427745,True,0.9973036303210542,0.0026963696789458202
6411,O1C(C(O)C(O)C(O)C1C)COC1OC(C(O)C(O)C1O)C,22947329.0,True,0.6290353203683923,0.37096467963160773,True,0.9886082401119975,0.01139175988800245
6491,O1[C@@H]([C@@H](O)[C@H](O)C[C@H]1OC)CCCC,23248124.0,True,0.5219944770659897,0.47800552293401033,True,0.9839062953602279,0.01609370463977211
6495,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1OC[C@@H](O)COC(=O)C)CO,23252085.0,True,0.6902950113514347,0.3097049886485653,True,0.8820233504814723,0.11797664951852771
6496,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1OC[C@H](O)COC(=O)C)CO,23252086.0,True,0.6902950113514347,0.3097049886485653,True,0.8820233504814723,0.11797664951852771
6497,O1[C@@H]([C@H](O)[C@@H](O)C[C@H]1OCC(C)C)C,23256531.0,True,0.7207976889577103,0.27920231104228965,True,0.9863175340661118,0.013682465933888222
6638,O1[C@@H]([C@@H](O)[C@@H](O)C[C@H]1OC)C,23656133.0,True,0.8715129732435608,0.1284870267564392,True,0.9869926583871945,0.013007341612805479
6841,O1C(OC[C@H]2O[C@H](O)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1C,24898638.0,True,0.8639473934075197,0.1360526065924803,True,0.7315971654531742,0.2684028345468258
6846,O1[C@H](O[C@@H](CC[C@H](O)C)C)C(O)C[C@@H](O)C1C,24982158.0,True,0.9126676437436788,0.08733235625632119,True,0.7661235656522261,0.23387643434777394
6855,O(C1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO)C[C@@H]1[C@H](O)[C@@H](O)[C@H](O[C@H]1O)O,25028803.0,True,0.9628196173824146,0.037180382617585384,True,0.6895668275012043,0.31043317249879565
6866,O1C(C[C@@H](O)CC1O)C(OC)OC,25050459.0,True,0.5928984897241464,0.4071015102758536,True,0.9658865713380722,0.03411342866192779
6884,O1[C@H](OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1CO,25061700.0,True,0.5589313650109796,0.4410686349890204,True,0.9436357734697625,0.05636422653023754
6887,O([C@H]1[C@@H](O)[C@H](O)[C@H](O[C@@H]1O)CO)[C@H]1OC[C@@H](O)[C@H](O)[C@@H]1O,25061959.0,True,0.6927700021471432,0.30722999785285676,True,0.8520553393317183,0.1479446606682817
6977,O1C([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O)CO[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,25245946.0,True,0.915176656522603,0.08482334347739695,True,0.7370078117787506,0.26299218822124937
7059,O1[C@@H](OC[C@@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1C,26202363.0,True,0.8639473934075197,0.1360526065924803,True,0.7315971654531742,0.2684028345468258
7060,O1[C@@H](OC[C@@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1C,26202365.0,True,0.8639473934075197,0.1360526065924803,True,0.7315971654531742,0.2684028345468258
7061,O1[C@H](OC[C@@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1C,26202367.0,True,0.8639473934075197,0.1360526065924803,True,0.7315971654531742,0.2684028345468258
7062,O1[C@H](OC[C@@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1C,26202369.0,True,0.8639473934075197,0.1360526065924803,True,0.7315971654531742,0.2684028345468258
7102,O1C(C(O)C(O)CC1OC)C,267768.0,True,0.8715129732435608,0.1284870267564392,True,0.9869926583871945,0.013007341612805479
7169,FC(F)(F)C(=O)N[C@@H](C(=O)N[C@H](Cc1ccccc1)C(=O)OC)CC(=O)O,27876080.0,True,0.8278480836144217,0.17215191638557825,True,0.7026836850074791,0.29731631499252087
7171,FC(F)(F)C(=O)N[C@@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)OC)CC(=O)O,27876082.0,True,0.8278480836144217,0.17215191638557825,True,0.7026836850074791,0.29731631499252087
7173,FC(F)(F)C(=O)N[C@H](C(=O)N[C@H](Cc1ccccc1)C(=O)OC)CC(=O)O,27876085.0,True,0.8278480836144217,0.17215191638557825,True,0.7026836850074791,0.29731631499252087
7218,O1[C@H]([C@H](O)[C@@H](O)[C@H](OC)[C@H]1OC)C,29983518.0,True,0.583531286811571,0.41646871318842904,True,0.9580281538677841,0.04197184613221594
7219,O1[C@@H]([C@H](O)[C@@H](O)[C@H](OC)[C@H]1OC)C,29983520.0,True,0.583531286811571,0.41646871318842904,True,0.9580281538677841,0.04197184613221594
7220,O1[C@H]([C@H](O)[C@H](O)[C@H](OC)[C@H]1OC)C,29983522.0,True,0.583531286811571,0.41646871318842904,True,0.9580281538677841,0.04197184613221594
7221,O1[C@@H]([C@H](O)[C@H](O)[C@H](OC)[C@H]1OC)C,29983524.0,True,0.583531286811571,0.41646871318842904,True,0.9580281538677841,0.04197184613221594
7243,O([C@@H]1[C@@H](O)[C@@H](O[C@@H]2O[C@H]([C@H](O)[C@H](O)[C@H]2O)C)OC[C@H]1O)[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,3002158.0,True,0.545125216497253,0.454874783502747,True,0.9164016332267928,0.0835983667732072
7280,[Se]([As](C)C)CC1OC(O)C(O)C(O)C1O,309286.0,True,0.9999992789310109,7.210689890735367e-07,True,0.9968442516198501,0.00315574838014987
7287,O1C(C(O)C(O)C(O)C1OC1CCCCC1)C(O)CO,313247.0,True,0.5841499240529866,0.4158500759470134,True,0.9909978213696272,0.009002178630372781
7348,O=C(NC(Cc1ccccc1)C(=O)OC)C1NCCC1,351821.0,True,0.6594035629487347,0.3405964370512653,True,0.6783929209973794,0.32160707900262064
7351,FC(F)(F)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)OC)CC(=O)O,3531744.0,True,0.8278480836144217,0.17215191638557825,True,0.7026836850074791,0.29731631499252087
7363,O=C(N[C@H](Cc1ccccc1)C(=O)OC)[C@@H]1[NH2+]CCC1,36689003.0,True,0.8243505661272752,0.1756494338727248,True,0.6795523603026936,0.3204476396973064
7364,O=C(N[C@H](Cc1ccccc1)C(=O)OC)[C@@H]1NCCC1,36689004.0,True,0.6594035629487347,0.3405964370512653,True,0.6783929209973794,0.32160707900262064
7365,O=C(N[C@@H](Cc1ccccc1)C(=O)OC)[C@@H]1[NH2+]CCC1,36689005.0,True,0.8243505661272752,0.1756494338727248,True,0.6795523603026936,0.3204476396973064
7366,O=C(N[C@@H](Cc1ccccc1)C(=O)OC)[C@@H]1NCCC1,36689006.0,True,0.6594035629487347,0.3405964370512653,True,0.6783929209973794,0.32160707900262064
7367,O=C(N[C@H](Cc1ccccc1)C(=O)OC)[C@H]1[NH2+]CCC1,36689007.0,True,0.8243505661272752,0.1756494338727248,True,0.6795523603026936,0.3204476396973064
7368,O=C(N[C@H](Cc1ccccc1)C(=O)OC)[C@H]1NCCC1,36689008.0,True,0.6594035629487347,0.3405964370512653,True,0.6783929209973794,0.32160707900262064
7369,O=C(N[C@@H](Cc1ccccc1)C(=O)OC)[C@H]1[NH2+]CCC1,36689009.0,True,0.8243505661272752,0.1756494338727248,True,0.6795523603026936,0.3204476396973064
7391,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OCC[C@H](O)CCCCC)CO,38355134.0,True,0.8730707877146066,0.12692921228539344,True,0.6743466485446011,0.32565335145539887
7405,FC(F)(F)CN[C@@H](CC(=O)OCC(F)(F)F)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC,399219.0,True,0.9999723588169611,2.764118303888452e-05,True,0.9943322883474716,0.00566771165252844
7559,[Sn](c1ccc(C[C@H](NC(=O)C)C(=O)OC)cc1)(C)(C)C,42597285.0,True,0.9999465691443599,5.343085564013528e-05,True,0.9989614843251393,0.001038515674860685
7577,O1C([C@@H](O)[C@H](O)[C@@H](OCCCCC)[C@@H]1O)C,42627143.0,True,0.5628222960217771,0.43717770397822286,True,0.9917362389635572,0.008263761036442774
7621,S(=O)(=O)(OCC(O)C(O)C(O)C(O)C=O)O,437600.0,True,0.8047899088657225,0.19521009113427745,True,0.9973036303210542,0.0026963696789458202
7622,O(C(=O)C(NC(=O)CN)Cc1ccccc1)C,437619.0,True,0.6154159780617453,0.3845840219382547,True,0.9035181109837219,0.09648188901627808
7648,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)C1O)CO[C@@H]1OC[C@H](O)[C@H](O)[C@H]1O,439537.0,True,0.9773915425585843,0.022608457441415708,True,0.599096578202326,0.400903421797674
7678,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,440655.0,True,0.8658258064973628,0.13417419350263715,True,0.5208245064337852,0.4791754935662148
7706,O1[C@@H]([C@@H](O)[C@@H](OC)C[C@@H]1O)C,441417.0,True,0.7930275148380688,0.20697248516193123,True,0.9794338583723827,0.020566141627617274
7709,O1[C@H]([C@H](O)[C@@H](OC)C[C@H]1O)C,441420.0,True,0.7930275148380688,0.20697248516193123,True,0.9794338583723827,0.020566141627617274
7712,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)C1O)CO[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,441427.0,True,0.9773915425585843,0.022608457441415708,True,0.599096578202326,0.400903421797674
7713,O1[C@@H](OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1C,441428.0,True,0.8639473934075197,0.1360526065924803,True,0.7315971654531742,0.2684028345468258
7714,O1[C@@H](OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1C,441429.0,True,0.8639473934075197,0.1360526065924803,True,0.7315971654531742,0.2684028345468258
7736,O1C2[C@@H](O[C@@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)CO)[C@H](O)[C@H](O)C1OC2,44183763.0,True,0.6375971464523217,0.3624028535476783,True,0.5628907800220063,0.4371092199779937
